0.5599	34.624
0.585	13.555
0.4145	32.441
0.6231	12.27
0.6307	24.459
0.3179	38.698
0.5906	25.968
0.3895	16.134
0.585	25.844
0.5866	27.452
0.4215	36.292
0.4253	17.206
0.646	11.846
0.6573	25.092
0.4019	45.917
0.371	19.597
0.6424	30.939
0.5591	18.59
0.6396	34.277
0.6259	0.244
0.6545	21.995
0.6823	32.258
0.4137	17.658
0.6912	21.621
0.6018	31.286
0.4369	15.095
0.6573	31.335
0.6989	38.466
0.6783	19.616
0.5758	16.085
0.3782	22.168
0.5353	43.328
0.3621	34.991
0.3365	39.259
0.3906	18.095
0.5874	31.992
0.504	13.451
0.6569	27.394
0.6355	24.516
0.5658	8.163
0.3621	14.561
0.3125	4.785
0.4772	13.318
0.3254	45.448
0.6791	16.643
0.6303	33.076
0.2998	37.751
0.605	16.408
0.6194	11.387
0.6581	9.949
0.605	38.283
0.6106	7.548
0.529	37.107
0.4619	42.001
0.6231	31.812
0.4463	34.067
0.6678	14.361
0.5098	1.228
0.5024	4.271
0.5114	39.978
0.3653	38.682
0.529	31.213
0.5361	14.992
0.6014	20.146
0.6066	36.57
0.5814	4.91
0.6243	35.479
0.6114	39.636
0.3768	33.796
0.6993	11.07
0.4826	29.59
0.6505	32.023
0.603	17.391
0.6585	13.433
0.585	15.677
0.5818	13.303
0.542	18.572
0.504	30.062
0.5282	18.869
0.3671	31.165
0.6464	42.057
0.6182	33.419
0.5539	13.004
0.6218	30.998
0.3389	36.352
0.6731	33.872
0.3575	31.578
0.6589	32.512
0.32	46.523
0.5255	12.81
0.5858	16.255
0.6916	30.595
0.6283	48.654
0.5702	25.644
0.5898	14.092
0.5658	17.245
0.6957	22.704
0.6283	34.57
0.4749	15.656
0.4942	28.506
0.6799	10.565
0.6291	15.773
0.5886	12.228
0.5762	31.247
0.546	39.139
0.5978	14.936
0.6174	19.535
0.6904	17.91
0.4452	17.362
0.4429	34.672
0.684	17.347
0.6828	0.469
0.6343	19.128
0.7013	32.621
0.4745	37.159
0.5778	7.9
0.6731	20.453
0.6521	13.621
0.4361	40.417
0.6666	19.613
0.3721	35.534
0.3455	34.012
0.7046	11.855
0.5424	21.357
0.6206	37.221
0.6098	16.013
0.4208	40.955
0.6989	25.652
0.3292	1.96
0.6941	39.212
0.3299	30.577
0.5118	18.321
0.579	23.586
0.5294	8.099
0.6295	25.005
0.6888	28.42
0.4301	40.883
0.4486	42.256
0.6626	11.004
0.423	29.504
0.6937	17.421
0.4071	15.954
0.6791	22.128
0.669	0.54
0.644	36.521
0.3554	21.537
0.3179	38.195
0.563	21.441
0.6315	14.279
0.4037	30.32
0.3487	47.46
0.6561	14.253
0.667	1.541
0.4204	31.927
0.4264	41.629
0.6202	0.911
0.69	28.263
0.3707	22.776
0.6275	14.884
0.5527	20.713
0.6267	27.251
0.6541	11.374
0.6682	24.972
0.3462	45.399
0.3887	31.916
0.4361	23.039
0.4148	29.671
0.6287	1.255
0.4208	29.484
0.4422	28.49
0.3887	31.637
0.4946	23.766
0.6731	33.472
0.6359	35.898
0.4989	41.977
0.6569	6.737
0.5682	41.696
0.5762	27.394
0.5854	10.069
0.4873	39.309
0.4388	13.02
0.3075	47.476
0.6311	35.352
0.6605	34.573
0.4981	18.931
0.4369	14.702
0.6098	12.715
0.5822	23.831
0.3213	40.373
0.6126	26.158
0.7009	23.539
0.6868	24.324
0.6682	10.802
0.6468	29.555
0.6896	45.337
0.5306	10.925
0.571	17.456
0.6202	27.077
0.3718	17.267
0.3285	47.076
0.6674	17.531
0.4765	37.868
0.4152	23.058
0.5251	28.01
0.3372	41.747
0.5169	11.447
0.4954	23.035
0.4573	21.284
0.5818	3.564
0.6492	23.615
0.4275	16.18
0.6521	43.778
0.6868	8.937
0.579	34.659
0.5898	14.811
0.6367	15.091
0.4111	17.958
0.5385	1.054
0.6872	33.318
0.6311	28.161
0.4444	26.683
0.5906	7.082
0.6022	24.465
0.5686	33.194
0.4448	40.327
0.5878	19.02
0.403	15.768
0.648	37.328
0.4234	26.048
0.4719	22.331
0.5658	14.249
0.4104	35.736
0.3497	44.591
0.3728	41.276
0.3155	37.226
0.4865	1.838
0.6702	13.01
0.5259	17.921
0.6218	19.71
0.5196	37.427
0.6678	8.479
0.6206	29.939
0.4208	29.141
0.3586	34.452
0.5094	43.062
0.6271	30.314
0.6279	31.084
0.4857	40.282
0.6997	3.11
0.6836	15.316
0.6046	14.672
0.6247	20.989
0.6908	27.996
0.6868	23.969
0.6496	31.236
0.5235	43.575
0.6223	19.244
0.4703	5.821
0.4063	33.144
0.4792	5.227
0.6521	1.688
0.3618	37.207
0.7038	33.995
0.4531	16.781
0.5393	31.906
0.6815	16.462
0.7017	27.088
0.3625	54.579
0.341	19.64
0.463	26.149
0.4115	39.309
0.4962	18.011
0.6218	10.74
0.6102	55.567
0.3858	30.28
0.6227	11.472
0.6331	13.123
0.7029	32.906
0.4369	32.99
0.3614	33.536
0.64	19.235
0.603	14.906
0.4581	33.559
0.4422	0.638
0.6086	0.497
0.617	17.174
0.4004	33.811
0.6989	27.47
0.6763	13.061
0.4923	31.635
0.5365	22.842
0.6078	30.401
0.4707	23.633
0.5754	36.964
0.5706	40.756
0.5428	25.72
0.3938	33.532
0.5854	14.413
0.3385	37.726
0.5778	19.241
0.3571	26.84
0.6359	26.898
0.432	38.626
0.4226	26.162
0.6311	38.957
0.6876	10.946
0.7005	25.558
0.6654	20.05
0.449	42.527
0.5814	18.328
0.6022	23.988
0.6472	15.284
0.3289	40.263
0.5646	24.902
0.7013	19.04
0.591	22.011
0.6319	1.363
0.671	1.939
0.684	27.568
0.3054	5.066
0.6557	32.777
0.4884	39.506
0.603	21.904
0.4211	32.137
0.5858	0.417
0.3543	13.841
0.6613	30.565
0.6311	27.285
0.5216	30.197
0.5075	22.308
0.6674	18.714
0.6166	28.712
0.5075	39.611
0.6589	24.593
0.5786	21.891
0.6251	28.569
0.4615	20.591
0.3014	52.676
0.361	18.765
0.686	41.719
0.5858	34.478
0.6452	23.406
0.6678	17.896
0.6646	23.883
0.6279	27.832
0.511	17.982
0.6589	29.785
0.6803	44.618
0.6432	48.991
0.6791	13.859
0.589	8.008
0.4692	33.442
0.6694	16.235
0.3483	29.969
0.4365	39.993
0.6034	15.156
0.6263	0.409
0.6178	11.724
0.3193	38.086
0.5145	25.483
0.6283	36.216
0.6609	24.098
0.6259	19.657
0.5527	5.926
0.6476	13.88
0.4853	31.556
0.361	48.422
0.4745	0.388
0.611	14.183
0.667	29.288
0.4753	20.777
0.3718	28.778
0.3707	19.879
0.646	16.989
0.6706	33.494
0.332	31.52
0.587	21.379
0.5016	28.698
0.5854	43.779
0.4627	39.443
0.6888	33.327
0.5894	12.658
0.5818	14.37
0.6315	20.387
0.569	37.803
0.7017	27.975
0.5806	16.1
0.7017	29.286
0.589	1.79
0.6698	20.455
0.6605	10.776
0.6295	4.252
0.6014	30.363
0.3833	38.976
0.6239	27.067
0.611	12.293
0.5114	31.149
0.5662	39.739
0.5044	18.532
0.5133	14.442
0.5196	12.426
0.6042	30.977
0.7009	32.042
0.3575	40.903
0.5373	28.803
0.5353	31.439
0.5071	15.051
0.6472	28.887
0.4981	24.383
0.5227	15.144
0.6198	19.054
0.3639	26.378
0.6694	20.731
0.3953	47.672
0.4769	36.295
0.6114	18.212
0.5192	26.954
0.4657	15.899
0.6319	11.867
0.5401	13.412
0.365	32.857
0.6371	12.867
0.6666	15.235
0.6488	35.56
0.3646	39.087
0.3008	48.324
0.6803	2.648
0.3818	28.105
0.4223	23.888
0.6622	34.313
0.6291	2.975
0.6323	19.838
0.642	31.258
0.5834	11.321
0.6989	19.575
0.6815	12.807
0.37	42.959
0.3826	5.454
0.4892	26.145
0.4429	17.096
0.5798	20.234
0.6884	27.27
0.5161	25.65
0.6872	13.55
0.4873	33.527
0.4082	36.662
0.3804	17.797
0.3596	19.944
0.4981	35.085
0.6227	39.684
0.6392	40.336
0.5794	31.492
0.4826	22.149
0.531	15.825
0.5583	14.147
0.3586	19.611
0.5141	16.944
0.6609	14.161
0.5114	19.608
0.587	20.213
0.5129	14.366
0.6654	13.09
0.6239	21.991
0.6537	38.262
0.6722	16.871
0.7021	31.117
0.6868	44.59
0.6706	11.91
0.6892	14.848
0.6856	11.982
0.6198	14.305
0.6166	15.925
0.5814	20.317
0.5898	24.894
0.6066	24.131
0.321	16.526
0.6706	26.653
0.65	12.471
0.6557	12.878
0.4908	40.08
0.5302	14.923
0.6933	25.9
0.585	20.458
0.497	0.204
0.333	37.892
0.6601	25.293
0.6259	37.053
0.4904	17.222
0.3018	42.852
0.667	38.844
0.6295	10.796
0.5575	27.504
0.6038	28.342
0.5678	11.329
0.4448	39.584
0.4145	33.763
0.6078	24.877
0.2998	28.403
0.3811	33.792
0.4357	36.272
0.4391	21.996
0.3696	45.898
0.646	30.654
0.4008	3.506
0.3292	46.464
0.6243	24.315
0.6158	22.878
0.4989	16.708
0.5106	17.416
0.5353	29.544
0.5416	15.348
0.5726	17.827
0.5766	44.577
0.3689	35.422
0.5794	26.128
0.3031	41.398
0.6271	18.358
0.6618	22.003
0.6086	20.207
0.5231	16.493
0.6832	17.392
0.6799	36.034
0.5008	19.338
0.5326	19.968
0.6856	20.993
0.5282	26.149
0.5874	21.046
0.621	40.193
0.4178	19.24
0.6763	28.883
0.7042	33.553
0.6122	32.466
0.5842	12.25
0.4074	19.54
0.6404	28.128
0.567	14.706
0.5994	33.834
0.6787	37.468
0.6981	31.529
0.6513	41.032
0.6666	9.844
0.6363	23.773
0.5106	41.477
0.5587	43.682
0.4803	18.862
0.6432	10.92
0.6432	18.716
0.688	26.06
0.4558	37.174
0.5886	11.573
0.5914	0.48
0.6239	29.215
0.4482	27.488
0.5172	31.464
0.6799	21.405
0.3578	29.014
0.6577	42.352
0.5515	11.861
0.4554	15.688
0.6876	28.627
0.504	29.89
0.4373	15.774
0.6722	32.275
0.7005	13.324
0.4993	16.645
0.5169	42.492
0.6259	11.517
0.6468	17.834
0.6985	18.615
0.5102	1.195
0.7009	27.894
0.3675	14.832
0.6698	13.113
0.6593	10.363
0.4197	37.568
0.6618	11.546
0.323	23.15
0.6573	12.657
0.5662	8.063
0.3466	40.26
0.6985	9.661
0.6642	40.814
0.5071	27.783
0.3603	39.078
0.6404	5.128
0.5886	15.149
0.5866	14.505
0.581	1.157
0.4688	25.982
0.5282	16.654
0.6727	22.594
0.529	26.417
0.3927	23.18
0.6247	38.864
0.3292	44.763
0.5267	14.43
0.5381	31.649
0.5694	14.874
0.4193	20.429
0.4159	30.382
0.5176	29.783
0.6702	14.13
0.6844	22.173
0.6997	11.33
0.6844	12.639
0.4873	32.073
0.6174	20.959
0.5758	16.895
0.4665	5.019
0.6038	21.051
0.579	17.062
0.5794	13.823
0.5106	13.676
0.6078	11.35
0.4585	18.752
0.6856	21.975
0.6275	20.062
0.3375	40.378
0.5694	12.566
0.6844	29.515
0.5137	28.14
0.6432	10.419
0.3678	51.96
0.4093	29.594
0.4467	19.562
0.3392	40.428
0.5172	25.826
0.6323	2.746
0.663	37.919
0.3351	31.25
0.5754	21.327
0.5165	20.458
0.5986	28.627
0.5539	13.938
0.3445	44.121
0.6727	12.42
0.4877	18.347
0.426	34.22
0.6714	3.28
0.6456	10.098
0.6589	29.766
0.6488	10.654
0.5278	17.869
0.4846	32.581
0.6613	1.757
0.6686	34.277
0.5926	0.386
0.4063	11.378
0.6844	17.4
0.6844	24.333
0.6464	11.934
0.4908	21.603
0.6581	39.754
0.3466	20.946
0.6138	19.605
0.3575	20.803
0.5551	32.404
0.6271	11.956
0.2975	40.462
0.571	9.748
0.4761	14.239
0.5726	12.858
0.6803	17.234
0.5353	42.148
0.6727	19.757
0.6803	27.547
0.5922	16.079
0.4331	22.287
0.5491	11.831
0.6231	29.147
0.5145	28.362
0.4433	18.41
0.648	11.464
0.5906	6.689
0.6428	38.464
0.6678	20.734
0.5488	17.481
0.4361	38.289
0.3646	46.456
0.6275	21.763
0.6239	10.427
0.3632	38.142
0.6456	27.316
0.3586	41.679
0.6678	1.582
0.6856	18.061
0.4784	24.306
0.5118	17.911
0.5702	13.51
0.2882	61.359
0.5662	6.345
0.6158	20.88
0.6279	21.642
0.5754	31.968
0.5774	14.563
0.533	14.124
0.6492	29.049
0.4696	15.113
0.6323	29.636
0.483	22.532
0.4339	19.854
0.5614	12.306
0.2814	20.284
0.6686	16.461
0.609	15.237
0.5738	10.367
0.583	18.058
0.4807	12.259
0.4608	31.25
0.6682	18.847
0.6896	36.03
0.6231	12.75
0.4788	30.273
0.6231	14.692
0.3452	27.456
0.6658	12.491
0.5424	38.357
0.3789	31.693
0.6941	14.047
0.6468	18.472
0.6496	41.883
0.6078	34.353
0.5444	13.581
0.6973	20.139
0.4566	18.886
0.4547	22.17
0.6941	1.361
0.3501	36.754
0.4815	0.653
0.6138	13.423
0.5028	17.779
0.6255	31.259
0.3132	46.222
0.7005	58.563
0.5934	13.177
0.4699	23.104
0.6945	36.69
0.3258	42.126
0.5622	28.508
0.569	34.583
0.3862	45.893
0.6492	24.134
0.4185	31.32
0.6126	13.261
0.6066	43.302
0.6178	14.658
0.688	17.127
0.6505	26.847
0.5024	31.177
0.5646	15.087
0.6295	12.822
0.6311	14.43
0.6476	38.926
0.6718	1.716
0.6714	31.836
0.5216	23.27
0.5579	49.396
0.5918	41.704
0.5958	34.447
0.6279	43.511
0.5618	26.848
0.4152	43.942
0.705	10.092
0.6743	28.394
0.5235	31.847
0.6359	25.799
0.3869	10.729
0.6114	12.477
0.5416	29.086
0.6251	11.138
0.3203	48.559
0.6202	18.581
0.6618	37.188
0.5854	22.384
0.5642	22.086
0.692	39.127
0.4585	1.96
0.4482	39.64
0.6601	1.584
0.4241	28.723
0.5024	32.665
0.7009	27.361
0.6026	33.621
0.5834	14.637
0.6541	18.681
0.6601	38.017
0.5531	0.745
0.577	23.593
0.5866	41.708
0.5886	25.966
0.5337	14.943
0.4399	26.855
0.6698	15.725
0.6267	31.643
0.6078	25.098
0.5742	17.895
0.6412	40.358
0.3646	45.786
0.3786	32.002
0.3247	26.574
0.5484	13.746
0.4954	27.54
0.6577	24.578
0.6142	17.174
0.6271	0.783
0.6239	23.178
0.41	39.301
0.5694	28.235
0.4403	21.497
0.6609	22.473
0.5208	36.948
0.6747	40.755
0.4765	17.337
0.4223	27.082
0.585	11.658
0.6343	23.743
0.6247	12.998
0.6787	20.814
0.5978	6.871
0.4074	30.885
0.5782	5.085
0.617	31.433
0.4305	17.566
0.6279	11.959
0.4063	27.409
0.5874	34.025
0.5157	25.4
0.6759	13.216
0.591	19.759
0.6799	23.901
0.6989	17.958
0.6698	27.091
0.663	17.861
0.6985	14.041
0.4726	27.055
0.5774	25.183
0.4019	45.381
0.6086	42.39
0.6002	13.406
0.6585	12.904
0.4985	15.455
0.4463	42.898
0.6718	17.006
0.509	14.129
0.7046	31.918
0.585	35.63
0.5714	34.051
0.3543	21.296
0.6682	4.379
0.5974	11.523
0.6464	23.496
0.6771	43.769
0.5357	23.84
0.6545	23.544
0.646	24.869
0.6823	3.741
0.3275	53.254
0.4646	19.125
0.6888	33.164
0.4437	38.254
0.5357	23.522
0.4219	18.506
0.4715	8.553
0.5259	38.64
0.5926	42.094
0.4342	32.224
0.4627	37.976
0.5519	11.899
0.5397	33.736
0.5894	22.176
0.5555	13.615
0.6062	13.25
0.3866	21.493
0.2902	41.45
0.3403	47.719
0.5834	15.032
0.5294	15.0
0.621	22.242
0.5306	41.933
0.5047	23.398
0.6223	21.942
0.6642	37.903
0.3946	7.907
0.438	31.346
0.6396	20.421
0.6872	23.752
0.5954	20.873
0.5298	36.617
0.4279	15.527
0.3316	41.434
0.3508	54.037
0.321	4.351
0.6852	29.592
0.6969	35.535
0.6243	21.909
0.663	28.323
0.6517	40.277
0.591	15.908
0.4301	21.051
0.5118	20.821
0.671	20.59
0.6505	38.23
0.333	21.806
0.4569	29.047
0.5786	18.061
0.6686	19.767
0.6755	11.603
0.5369	15.8
0.6359	14.952
0.65	23.42
0.5978	11.967
0.4391	36.366
0.6727	0.687
0.6674	13.119
0.6146	13.695
0.5563	36.873
0.6577	11.449
0.5806	38.604
0.4309	31.198
0.6638	28.798
0.6303	43.739
0.6315	29.729
0.4467	34.623
0.403	18.676
0.4223	26.034
0.5357	16.985
0.6182	23.039
0.5267	17.829
0.3085	33.367
0.6613	29.707
0.579	11.312
0.6484	3.486
0.6985	10.706
0.3361	26.092
0.6678	11.685
0.6484	12.725
0.3707	19.262
0.5818	36.838
0.4452	19.346
0.5098	31.893
0.4414	40.734
0.6965	35.492
0.6086	30.95
0.6912	23.454
0.6876	12.372
0.5028	29.899
0.6739	18.68
0.4429	3.58
0.4585	15.45
0.6694	10.023
0.6868	16.857
0.6484	41.869
0.6718	15.763
0.6496	11.438
0.6573	18.903
0.6404	24.003
0.705	34.307
0.6662	34.963
0.6605	18.078
0.5188	18.215
0.5966	22.316
0.5666	23.5
0.5149	35.171
0.5798	32.547
0.4241	19.666
0.6888	31.567
0.5774	35.837
0.6412	12.071
0.5754	25.607
0.6541	27.198
0.4707	43.152
0.6864	12.429
0.5298	9.363
0.5846	19.669
0.6597	13.441
0.4826	18.851
0.5898	23.131
0.4271	22.27
0.5278	22.719
0.4973	22.151
0.686	28.032
0.3452	27.739
0.5814	16.856
0.4467	16.551
0.5008	13.193
0.6078	11.823
0.5397	38.914
0.3508	44.862
0.6662	13.433
0.6884	32.568
0.5814	24.169
0.6945	32.437
0.6436	29.464
0.3582	20.968
0.6872	22.066
0.6557	0.652
0.5666	19.987
0.6613	38.705
0.6844	10.957
0.5794	18.754
0.6235	31.912
0.5738	44.854
0.6267	33.31
0.4784	33.568
0.3964	24.704
0.6014	27.636
0.6432	1.912
0.4954	37.797
0.5282	13.209
0.5978	34.834
0.615	24.079
0.4093	18.423
0.4048	34.239
0.6022	15.222
0.5762	14.447
0.6018	36.28
0.5079	20.777
0.6022	13.289
0.6432	24.422
0.6456	28.857
0.6444	36.341
0.5902	29.939
0.6727	29.628
0.5954	35.037
0.4082	22.871
0.5826	36.566
0.3048	55.079
0.3866	20.688
0.5247	26.724
0.4539	15.464
0.619	28.485
0.5373	13.44
0.3448	51.015
0.6014	9.909
0.6472	11.675
0.5169	13.795
0.6848	38.945
0.4942	32.325
0.511	16.812
0.5591	50.479
0.6231	28.129
0.5055	30.957
0.6038	20.697
0.6287	16.348
0.5349	12.997
0.5515	35.051
0.4997	24.868
0.5682	14.379
0.6763	28.291
0.4354	19.32
0.6058	31.187
0.5878	24.347
0.6731	35.13
0.6771	12.424
0.5874	11.464
0.615	20.445
0.6428	7.635
0.6436	13.332
0.3975	47.769
0.544	24.042
0.6283	21.653
0.5208	24.523
0.6243	29.454
0.6573	21.876
0.6836	27.481
0.6042	21.558
0.4395	34.28
0.6791	38.366
0.4463	35.269
0.6581	1.618
0.4422	35.259
0.577	23.907
0.6054	29.986
0.4993	13.113
0.6698	12.913
0.4391	36.975
0.2609	48.152
0.6767	30.62
0.6166	20.693
0.2824	38.43
0.4776	6.108
0.6795	29.982
0.26	6.189
0.3575	37.733
0.6658	0.367
0.6844	41.43
0.6271	14.888
0.5012	14.927
0.6275	35.829
0.4178	23.07
0.6122	16.241
0.6339	35.494
0.4433	18.332
0.4566	28.693
0.7046	26.867
0.5055	22.909
0.3696	16.058
0.6618	25.853
0.615	32.918
0.5583	36.695
0.6791	41.651
0.5243	1.416
0.6214	16.048
0.4619	18.581
0.65	28.271
0.6872	11.202
0.485	40.689
0.6154	40.402
0.6251	29.132
0.3085	51.11
0.6416	0.382
0.6981	22.797
0.6678	6.805
0.3855	17.943
0.266	31.977
0.688	20.197
0.6118	26.781
0.6759	9.601
0.6613	28.624
0.6468	30.807
0.6331	22.53
0.4696	16.582
0.6706	22.635
0.5153	13.033
0.6787	18.525
0.4531	40.374
0.4942	0.515
0.6714	32.916
0.6098	23.411
0.3898	26.93
0.6892	0.576
0.5766	29.785
0.6022	2.096
0.5834	31.669
0.6202	21.786
0.5122	17.375
0.3105	28.095
0.6488	33.475
0.4749	40.74
0.6525	12.651
0.6436	12.493
0.5738	12.083
0.5278	27.195
0.6771	16.571
0.6186	12.097
0.5298	12.588
0.6243	24.722
0.5814	15.524
0.6953	23.231
0.5334	38.354
0.4923	13.486
0.4159	28.885
0.5314	28.104
0.6166	18.703
0.6823	38.068
0.4478	33.559
0.3561	49.644
0.686	38.068
0.5646	13.424
0.5579	30.976
0.6674	18.522
0.6251	10.558
0.4384	19.545
0.5894	2.94
0.5075	5.198
0.6331	31.255
0.5834	25.513
0.6848	12.474
0.4811	41.021
0.5169	38.874
0.4699	9.353
0.6247	13.523
0.5098	17.956
0.6957	32.435
0.5794	28.147
0.5842	20.249
0.6452	19.338
0.4819	3.345
0.6178	27.996
0.5802	14.683
0.6755	32.438
0.6311	25.491
0.3247	49.93
0.6247	4.573
0.2902	49.649
0.5219	29.745
0.4838	8.257
0.6541	11.048
0.4395	36.496
0.6038	13.041
0.609	34.901
0.366	0.77
0.6541	17.264
0.581	2.543
0.6888	12.288
0.4615	17.579
0.6892	26.425
0.6585	20.811
0.6468	32.434
0.5846	32.464
0.5646	20.573
0.6259	15.707
0.4026	40.93
0.3122	21.109
0.2827	37.16
0.4834	3.69
0.3764	41.507
0.6464	33.985
0.593	25.016
0.3884	15.631
0.2782	34.801
0.3913	35.017
0.6291	14.101
0.6218	43.338
0.5622	36.017
0.7001	33.206
0.3575	31.106
0.5962	34.176
0.6347	34.369
0.5098	16.588
0.6146	38.63
0.663	9.971
0.6654	13.561
0.5401	44.953
0.6006	4.917
0.6006	10.925
0.6642	27.348
0.6646	34.06
0.4045	16.649
0.6811	28.388
0.6086	22.262
0.3898	21.466
0.6981	3.343
0.4562	41.682
0.5714	39.439
0.5098	17.562
0.5914	12.384
0.4769	35.419
0.5212	19.401
0.6848	39.105
0.6924	3.617
0.3224	28.922
0.4316	18.849
0.6892	11.315
0.5204	38.219
0.4873	14.043
0.5894	14.356
0.638	29.286
0.3254	30.019
0.4463	33.092
0.6553	13.227
0.663	45.291
0.399	20.775
0.4896	15.619
0.6319	34.868
0.4335	14.954
0.4282	26.349
0.3957	16.539
0.4803	38.001
0.4842	9.649
0.6666	16.427
0.6046	41.94
0.5866	14.035
0.4993	14.235
0.64	39.018
0.41	20.702
0.3997	17.036
0.3337	36.124
0.3808	5.232
0.7038	38.936
0.6054	12.47
0.3547	37.501
0.6731	35.548
0.5401	36.902
0.4977	14.922
0.6908	27.735
0.611	33.622
0.5216	18.521
0.688	32.009
0.4927	14.929
0.5408	31.258
0.6937	25.526
0.3625	1.404
0.648	37.311
0.6235	17.692
0.3789	26.537
0.4171	15.983
0.5468	39.318
0.4769	5.155
0.6424	1.336
0.6509	39.35
0.6589	27.81
0.6279	32.641
0.3942	33.595
0.4078	17.808
0.667	29.302
0.5658	39.617
0.5822	12.846
0.6452	12.478
0.663	13.553
0.7001	13.816
0.6735	20.123
0.6969	17.224
0.5858	12.549
0.6896	28.804
0.6102	10.816
0.585	15.697
0.7029	21.313
0.3822	37.874
0.3258	39.6
0.4226	20.444
0.5161	16.002
0.6299	0.556
0.6255	27.353
0.5862	24.657
0.6815	15.414
0.6396	18.897
0.6682	39.04
0.3714	43.815
0.597	15.714
0.5974	28.367
0.4981	24.666
0.6739	1.23
0.384	32.613
0.5028	21.733
0.6638	14.299
0.6404	30.115
0.3417	30.477
0.5515	22.355
0.6832	0.576
0.3292	53.528
0.6496	17.399
0.2765	25.974
0.5798	16.959
0.4089	31.012
0.599	20.044
0.52	9.259
0.5267	25.158
0.7038	22.949
0.388	17.834
0.6509	38.616
0.4271	26.893
0.4082	40.095
0.6682	18.025
0.6086	38.816
0.669	17.69
0.2863	35.155
0.4012	15.926
0.3379	46.542
0.6626	39.138
0.581	24.186
0.6432	40.616
0.6694	29.458
0.6702	17.1
0.4707	26.013
0.3603	40.628
0.6565	21.31
0.2938	5.237
0.6202	10.951
0.4703	41.225
0.3642	46.225
0.5227	15.961
0.6247	21.975
0.452	18.106
0.3596	43.071
0.6694	27.513
0.4178	37.404
0.4661	37.531
0.485	2.352
0.6731	28.076
0.5345	39.044
0.4815	0.608
0.4535	26.75
0.6916	23.125
0.6638	13.643
0.5706	32.072
0.6106	32.316
0.6997	27.33
0.5059	46.13
0.4429	31.655
0.5794	21.299
0.6577	11.43
0.4376	3.292
0.591	31.538
0.5802	31.573
0.5157	36.013
0.6678	5.374
0.6694	11.489
0.6674	39.073
0.6791	40.573
0.6496	13.598
0.478	35.473
0.5555	45.625
0.5742	13.026
0.6307	13.234
0.4761	15.207
0.5286	28.74
0.6666	24.23
0.4569	29.597
0.4846	16.646
0.5854	34.857
0.3628	19.217
0.3139	47.649
0.6082	30.583
0.6589	37.038
0.591	27.792
0.6307	23.933
0.4208	15.033
0.3692	29.984
0.4838	26.421
0.5966	20.721
0.4376	16.061
0.6856	28.965
0.6444	24.435
0.6666	38.949
0.669	12.309
0.4611	33.932
0.3979	5.117
0.4327	18.629
0.5141	42.928
0.3237	39.838
0.6066	18.166
0.6291	28.213
0.6311	53.294
0.371	21.715
0.6852	29.511
0.6605	20.302
