,Prot,bp_rp,abs_G,source_id,ruwe,survey
143896,6.14,0.9278374,2.051329915768891,2078447202684897536,1.099137,Kepler
143897,20.08,0.93927574,4.78210053490314,2078448684454180352,0.99813306,Kepler
143898,25.15,0.9098234,3.7284435019517783,2075446433601756672,1.0457585,Kepler
143899,6.22,0.80263615,4.069922415475165,2075445780766739712,0.9865117,Kepler
143900,31.05,0.94782925,3.28419635094553,2075445540248578304,0.93602794,Kepler
143901,11.79,0.8764458,3.1246133539252927,2075448563905584384,0.94705373,Kepler
143902,6.89,0.8006859,4.259755421752027,2075449216740684288,1.2859061,Kepler
143903,2.29,0.72027683,3.260824442624777,2075449349865694080,0.8709184,Kepler
143904,7.55,0.79852676,3.618802337192229,2075449800856280832,0.96048987,Kepler
143905,15.86,0.96139526,5.202678065987003,2075449835216031616,0.9481094,Kepler
143906,22.88,0.82502747,4.967945055107261,2116744777520277632,1.0052333,Kepler
143907,10.82,0.78724,4.352078812244379,2116734057281681792,1.2567528,Kepler
143908,24.37,0.9171753,4.521580938820639,2116730724387061760,1.0066919,Kepler
143909,15.19,0.93694305,5.0751160835333735,2116736286365611136,1.2242221,Kepler
143910,21.21,0.90427685,4.889860825062144,2104726290795405056,0.99737394,Kepler
143911,7.1,0.9537449,5.499530588679306,2104726531313582464,0.987568,Kepler
143912,16.76,0.8074932,4.783064295613196,2104728077501818240,1.0336974,Kepler
143913,13.52,0.76762867,4.490715552130915,2104727081069413376,0.81539756,Kepler
143914,22.68,0.8546829,3.811350875009619,2104724160491654272,0.98627985,Kepler
143915,28.38,1.0804758,5.597806863328373,2104724091772177664,1.0030825,Kepler
143916,22.58,0.97486305,5.452734413163185,2104724229211142784,0.97536784,Kepler
143917,9.9,0.9467535,5.059780093682033,2104803497126900352,0.9974995,Kepler
143918,16.44,0.7581034,4.316930726499628,2104761715685647744,1.3934261,Kepler
143919,11.08,0.6718445,2.549223321788732,2104768553273130624,1.1179079,Kepler
143920,20.05,0.982378,5.442530416577677,2104767934797828224,1.356108,Kepler
143921,17.4,0.759326,3.921290888422625,2104768445894850688,0.92960477,Kepler
143922,8.87,0.5908966,3.0851082140780104,2104774218330895744,0.9577637,Kepler
143923,18.1,0.8679266,4.814456829323028,2104899807474066304,1.1965282,Kepler
143924,11.47,0.824378,3.190980805626694,2104912073900432768,1.1109285,Kepler
143925,1.07,0.5851526,1.82443100229586,2104163237763718400,0.8767769,Kepler
143926,23.53,0.8589668,5.004616903184878,2104161760294936704,1.0649772,Kepler
143927,16.88,0.91733646,5.182844163092772,2104244292386272896,1.1437194,Kepler
143928,11.92,0.7843399,4.373162766076504,2104240925131946240,1.1327573,Kepler
143929,1.6,0.59541607,3.398723916496772,2104019614057872384,1.3712953,Kepler
143930,8.79,0.73786926,4.257779200572788,2105510620544051584,1.1040815,Kepler
143931,5.98,0.66319275,3.96927328831309,2105509963408385152,0.98686635,Kepler
143932,21.79,0.79748154,4.178300724040545,2105465025170867584,0.97255796,Kepler
143933,18.82,0.7980995,4.329285788864976,2105466949316264192,0.9855046,Kepler
143934,29.18,0.98436546,5.2356290535596095,2105464612854040832,0.97832036,Kepler
143935,23.35,0.9395418,5.231824497926132,2105466090322797568,0.99497396,Kepler
143936,22.29,0.851737,4.723756743022708,2105466365200732032,0.9945011,Kepler
143937,42.09,0.8397293,4.385098346453221,2105485812812692480,0.89645964,Kepler
143938,10.03,0.71053886,3.0895533904050083,2105474061782186112,0.943452,Kepler
143939,15.08,0.7682266,4.528756688029237,2105474233580902016,1.063277,Kepler
143940,11.93,0.871151,4.813523278620332,2105475161293873152,0.97517896,Kepler
143941,7.54,0.81147766,4.580105044533774,2105471484801871488,0.97393227,Kepler
143942,24.72,0.8568773,3.891606401407376,2102473460191210368,1.0736899,Kepler
143943,12.06,0.72063255,3.1898070173898123,2102476273388356352,0.9672129,Kepler
143944,50.8,0.96973133,2.4887953084185135,2102554102496436224,1.0470484,Kepler
143945,5.64,0.8243189,3.037923037336043,2102556851275628032,0.9366516,Kepler
143946,56.37,1.0045834,2.428306339692135,2102510603067879168,1.0384742,Kepler
143947,20.49,0.8413391,4.628681821961415,2102508850721220480,0.83359605,Kepler
143948,29.59,0.9536457,5.019154282935311,2102518471448108544,1.0040317,Kepler
143949,4.07,0.61502934,2.5639425958958366,2102519807176923648,1.1292034,Kepler
143950,15.74,0.801631,4.477882951164437,2102516753461293312,1.018309,Kepler
143951,9.75,0.7809143,4.538313339452028,2102522491537624704,0.9922536,Kepler
143952,2.33,0.65106106,2.2030458147856073,2102515722668642816,1.1621838,Kepler
143953,20.61,0.8763752,3.995995755922225,2102333925294779904,0.98439014,Kepler
143954,6.26,0.7710314,4.396219852183119,2102333994014266112,1.0049165,Kepler
143955,2.25,0.60273933,2.389182139740047,2102334711266280832,1.0778643,Kepler
143956,4.04,0.78616905,3.3914970985974975,2102331932430033920,0.9967507,Kepler
143957,1.67,0.612648,1.8578778456871297,2102706483635467520,0.90001595,Kepler
143958,6.92,0.6996622,3.505118571676059,2102694943065447680,1.0098683,Kepler
143959,32.15,1.081439,5.83997539938075,2102695046144694400,1.0380657,Kepler
143960,33.75,1.0383177,5.713407792893888,2102692056847471872,0.958236,Kepler
143961,25.19,0.8311615,3.009309999571835,2102698447758883328,0.9339298,Kepler
143962,9.83,0.95385265,5.370561639703483,2102697726204397312,1.024837,Kepler
143963,33.74,0.8800564,4.885332740462465,2102650378484947456,1.3572884,Kepler
143964,20.75,0.9037056,5.122530562294152,2102651477996665600,0.94542754,Kepler
143965,40.69,0.9076586,3.4192151203948526,2101947034640893696,1.2088752,Kepler
143966,18.99,0.92286205,3.6788511998958953,2101947481316795520,1.0012472,Kepler
143967,14.47,0.78858185,4.545532809510691,2101967581764635392,0.9684878,Kepler
143968,40.36,1.0028639,1.9174200503958012,2101967719202795648,0.9995211,Kepler
143969,5.98,0.701705,4.029341809113054,2101955418416433536,0.9941147,Kepler
143970,5.58,0.6782141,3.821615783298876,2101955555855398272,1.0017655,Kepler
143971,15.4,0.7834625,3.746423904558908,2101954834300924032,1.0163277,Kepler
143972,7.56,0.7764139,2.613090174166114,2101953047594572160,0.9381226,Kepler
143973,4.26,0.78937626,2.9916778551739043,2101952669637457792,0.9949395,Kepler
143974,24.03,0.89764404,3.9077826132276368,2101958648231956992,1.0163891,Kepler
143975,11.26,1.0284643,5.43064792805524,2101958579512494848,1.0028948,Kepler
143976,9.88,0.75288486,4.194507848703459,2101958991829364608,1.109361,Kepler
143977,16.54,0.77531433,4.081195255173377,2101771868695853184,1.0285817,Kepler
143978,18.46,0.81304836,4.660504803016421,2125775238320793216,0.98844427,Kepler
143979,24.36,0.8592205,4.10988025176205,2125776028596985088,1.0326833,Kepler
143980,15.0,0.8727093,4.352334251106797,2125772558261364224,1.0698922,Kepler
143981,14.68,0.6236305,3.062020814839059,2125778846093566592,1.0162537,Kepler
143982,31.49,1.0352898,5.792857218069333,2125732013770224512,1.0168939,Kepler
143983,21.97,0.9306259,5.1820295991451655,2125752904491259008,1.0029947,Kepler
143984,31.67,0.8358097,2.64881434382278,2125716586247806336,1.1057658,Kepler
143985,17.12,0.88191986,3.6296242512679626,2125740053949123968,1.005706,Kepler
143986,5.02,0.9284735,5.381758425037926,2125740878582961408,0.9441574,Kepler
143987,32.99,0.85443497,3.676632264373705,2125741222180371712,1.0119691,Kepler
143988,20.07,0.8704119,2.9907607645177343,2125741428338825600,1.024437,Kepler
143989,29.16,0.8975458,5.0670656204783455,2125737717487070720,0.92657775,Kepler
143990,10.59,0.79486656,4.432742311963665,2125738164163707904,1.0215049,Kepler
143991,2.76,0.7189255,4.1449118239762175,2125737339529991680,0.95282984,Kepler
143992,5.84,0.7294979,3.9146607579148966,2125743043246612608,0.98494816,Kepler
143993,8.62,1.073988,5.9256186549238805,2125743180685592320,1.0043575,Kepler
143994,26.44,0.83148193,4.302770921752126,2077704658676683648,0.9723953,Kepler
143995,6.99,1.0138321,5.388300568095477,2077705002274077312,1.1367819,Kepler
143996,42.72,1.2330694,6.245852124016274,2077702184775415040,0.9731726,Kepler
143997,6.09,0.9969826,4.627860618876623,2077701463220915968,1.0384556,Kepler
143998,2.06,0.62613964,3.527365995040416,2077795883781149952,1.0062665,Kepler
143999,33.51,0.8932047,3.824526616272648,2077784029670648448,0.95277834,Kepler
144000,28.17,0.9337425,3.964562795280021,2077785094822638848,0.9579612,Kepler
144001,36.42,0.8958416,4.181358108435727,2077782032504872960,0.8971226,Kepler
144002,2.31,0.75150585,4.133732213384807,2077787809241998848,0.99358803,Kepler
144003,11.74,0.7833843,4.401422789289734,2077787122047253504,0.9357869,Kepler
144004,18.44,1.0285501,5.43216414260627,2077740358443379072,0.9557018,Kepler
144005,10.02,0.89937687,5.10133356704441,2077737781463127424,0.98741776,Kepler
144006,34.95,1.0289087,5.841597305828774,2077737781463131008,0.95439404,Kepler
144007,18.97,0.68423176,3.786857951900661,2077737059908630912,0.9645547,Kepler
144008,7.3,0.9269705,1.8647861889269084,2077736922469710976,1.0173321,Kepler
144009,6.05,1.0240507,4.949889253668015,2077760493250291456,0.9684027,Kepler
144010,5.08,0.7807665,2.80208886980551,2077748536061320704,1.0218518,Kepler
144011,1.47,0.6597233,3.738899648123206,2077748329902894848,0.9968675,Kepler
144012,14.08,0.889308,2.1981376385277382,2077748432983221632,0.99113095,Kepler
144013,19.79,0.9090595,5.317844065978875,2077748467341873536,0.9803596,Kepler
144014,20.21,1.1660442,6.142244647954463,2077749566854609920,1.061608,Kepler
144015,25.93,0.88895893,5.0863986191067205,2077746852434300544,0.9494258,Kepler
144016,15.43,0.747591,2.8271721850441587,2077747058592753024,1.0444205,Kepler
144017,16.3,1.0324421,5.640203387012587,2077746573253640448,1.0675548,Kepler
144018,20.21,0.8737564,4.93869669788373,2077752659229474048,0.92121166,Kepler
144019,12.1,0.9350834,3.344971180488658,2077745924720749184,0.9687604,Kepler
144020,21.54,0.8214283,3.4264750302557765,2077752143833411072,1.063888,Kepler
144021,13.56,0.77835655,3.2372329162028937,2077563989909412864,0.8001028,Kepler
144022,13.98,0.828598,4.614467768007501,2077564058628932352,0.9831207,Kepler
144023,25.76,0.9605484,3.925761666066748,2077881851846981888,0.97063106,Kepler
144024,15.0,0.8745594,4.63195712297083,2077878961328896000,1.0955315,Kepler
144025,6.77,0.79642105,4.045735083095932,2077878656391286144,0.9938813,Kepler
144026,5.58,0.7218704,3.1822685710332905,2077901363876935680,1.0574995,Kepler
144027,4.86,0.6643448,3.0590826984561907,2077889612843391744,0.9844732,Kepler
144028,4.13,0.81525993,2.3947217636191205,2077888758154772992,0.9958164,Kepler
144029,12.0,0.90573025,4.92727725590481,2077888586355940992,1.3035319,Kepler
144030,1.44,0.6440964,3.526772335516103,2077887246326165632,0.9750308,Kepler
144031,4.56,0.6588936,3.257753629335067,2077887761722504064,0.86277467,Kepler
144032,16.35,0.8635092,4.16344884063847,2077893465439102720,1.2580357,Kepler
144033,8.54,1.055644,3.804799893262487,2077886524771678080,1.027837,Kepler
144034,12.27,0.9012184,3.6974339475831854,2077141811806217984,0.98537004,Kepler
144035,2.81,0.763257,3.339460946381516,2077141811806222976,0.903873,Kepler
144036,15.55,0.97064114,4.987977023292149,2077141983604973312,1.3993639,Kepler
144037,43.32,0.9622116,4.932480528713562,2077142636440069632,0.9514816,Kepler
144038,22.57,0.9553366,4.121955805720248,2077139440984367872,1.0372337,Kepler
144039,34.94,0.8905678,4.385882165251337,2077139406624648064,1.0590329,Kepler
144040,28.35,0.84079075,3.2597173346053747,2077139853301305600,1.0265446,Kepler
144041,31.04,0.9702511,5.685404032742056,2077138856868886016,1.2182292,Kepler
144042,15.65,0.761981,3.743419473766687,2077139058724081408,0.85345036,Kepler
144043,3.91,0.7883749,3.717784576217838,2077138994307863552,0.95659685,Kepler
144044,28.18,0.9646177,5.005687204033588,2077221114080699648,1.0226665,Kepler
144045,5.58,0.82182026,2.2130527287556063,2077220216421380224,0.942064,Kepler
144046,7.7,0.88736343,4.931612014613872,2077222419750847488,0.9770791,Kepler
144047,38.5,1.1278229,5.834481881102787,2077218605819841920,1.0445172,Kepler
144048,7.56,0.8536253,3.4950453360954903,2077218983777052800,1.098019,Kepler
144049,6.44,0.74023056,3.4420678457508753,2077224854985151104,0.84123075,Kepler
144050,11.05,0.7479601,3.069840276899784,2077178125740969600,1.0105448,Kepler
144051,5.45,0.72065544,3.77928798396691,2077174865871613440,1.0334158,Kepler
144052,5.8,0.8742485,4.58394549661975,2077174968950842240,0.98672944,Kepler
144053,10.92,0.8139992,3.5926419179330686,2077175003310590208,0.95191574,Kepler
144054,25.05,1.1047249,5.868944911489383,2077198574091407104,0.92738014,Kepler
144055,15.13,0.82925606,4.153916593156339,2077186204585647104,1.0017005,Kepler
144056,30.16,0.88728905,4.644946490220409,2077187510256035328,0.9549011,Kepler
144057,28.34,0.9202728,4.876522915047513,2077186891780498944,0.9757808,Kepler
144058,27.42,1.0053549,5.374750099834571,2078450196282665088,0.9665386,Kepler
144059,9.69,0.98737144,5.280248219021361,2078450608599555456,0.93072075,Kepler
144060,21.49,0.8660431,4.936517793187065,2078450363779966464,0.8455617,Kepler
144061,4.98,0.86218834,4.468967349573607,2078456381035640704,0.9376503,Kepler
144062,5.64,0.80859756,3.435491699181812,2078450436800904448,1.0447054,Kepler
144063,12.86,0.892396,4.715104514087093,2078455315883772928,0.9901103,Kepler
144064,19.26,0.906744,2.950421320555117,2075453305549487488,0.89599293,Kepler
144065,6.67,0.8683357,4.4851021379557885,2075452274757341568,0.9862985,Kepler
144066,9.83,0.9999466,4.662230721443985,2075450728569166592,0.9258409,Kepler
144067,16.66,0.9145441,4.276614071470842,2075450453691268352,0.9629702,Kepler
144068,10.98,0.8560085,4.717160984992203,2075451067852171648,0.99938303,Kepler
144069,4.73,0.820446,3.6007210799251883,2075450419331551488,0.9244183,Kepler
144070,14.29,1.3272552,6.624307889378045,2075450110093932928,1.352287,Kepler
144071,7.87,0.94634914,5.297287045418855,2116745464715053312,1.0401162,Kepler
144072,20.43,0.9104357,4.490162976688957,2116747113982506496,1.0046924,Kepler
144073,9.18,0.66546917,3.009671733300861,2116737115298424576,1.0166966,Kepler
144074,10.29,0.7828417,2.914662086146933,2116736737341314304,0.92951787,Kepler
144075,9.49,0.99760723,4.188646302256618,2104818890289922304,1.027832,Kepler
144076,19.67,0.7888832,4.430014019974523,2104810609592788736,0.9379083,Kepler
144077,35.68,1.0790272,5.725532628653646,2104763708549927808,0.9658095,Kepler
144078,3.09,0.7092533,4.239666833068625,2104786450398643840,1.0710244,Kepler
144079,39.31,1.0568113,5.674235568176094,2104774188270258304,0.98562366,Kepler
144080,13.26,1.0644855,5.836302951780732,2104916403229129984,0.92226404,Kepler
144081,4.97,0.6425152,3.7065203358781,2104914887099551232,1.0528752,Kepler
144082,28.59,0.96448994,5.414958050235089,2104245254458973568,0.95996356,Kepler
144083,27.0,0.9046974,4.4930422342171425,2104244051868120192,1.0341369,Kepler
144084,7.85,0.6921396,3.843240679039429,2104250133541834880,1.046115,Kepler
144085,3.96,0.5623894,2.6879632101571005,2104249755584714112,0.9865745,Kepler
144086,28.16,0.789834,3.9390698692720214,2104247281684720512,0.9424034,Kepler
144087,24.89,1.0464048,5.520923886731698,2104246319611315200,0.98589134,Kepler
144088,20.69,0.8154745,3.5873086519188515,2104024115183588992,0.87329084,Kepler
144089,17.57,0.8561764,4.465948552888923,2105525670109388288,1.019139,Kepler
144090,3.38,0.65060997,3.4852221355868753,2104024012104377856,0.98138374,Kepler
144091,8.48,0.7722616,3.2838391800722224,2105525292152264960,0.97616416,Kepler
144092,22.47,0.8259096,3.11381482944903,2105522955690080256,0.9780512,Kepler
144093,9.72,0.6565218,3.820194694505158,2105522539072622592,0.95091575,Kepler
144094,19.23,0.8164015,4.677975994346362,2105522440293997312,0.9494531,Kepler
144095,36.37,0.83932686,3.919401354786777,2105515396547765504,0.9158213,Kepler
144096,3.65,0.6659775,3.6350507347231993,2105512853926690048,0.9978601,Kepler
144097,27.01,0.8839512,4.329495560559831,2105514193956502144,1.0138445,Kepler
144098,9.88,0.8091593,3.630647576656388,2105467430352605440,1.0476077,Kepler
144099,10.61,0.89970875,4.438693947003802,2105467632210708096,1.1119175,Kepler
144100,20.34,0.9155779,5.319054596344566,2105466571359170176,0.94217587,Kepler
144101,18.83,0.76149654,4.078346532320554,2105486877964583936,0.966032,Kepler
144102,26.29,0.9325943,4.910516265738675,2105478425469064064,1.1155474,Kepler
144103,20.9,0.72104836,3.0902833956539446,2105478528548292736,0.9747529,Kepler
144104,9.04,1.3045607,6.316928543818509,2102476896165207168,1.0510198,Kepler
144105,26.86,0.9586878,4.918248540147641,2102570045415639424,1.0072097,Kepler
144106,39.53,1.0110683,1.686712158146609,2102570079775380224,1.0380859,Kepler
144107,15.64,0.96399784,2.8367950903376684,2102567399715191168,1.0255703,Kepler
144108,24.85,0.91186714,5.259213190561752,2102556404598997632,1.0408908,Kepler
144109,2.17,0.65316296,3.56535550623906,2102535651317240064,0.95986974,Kepler
144110,8.97,0.82033634,4.588774095972118,2102535204640692352,1.0003606,Kepler
144111,11.44,0.90039635,4.737372928122696,2102532249703199104,1.15062,Kepler
144112,12.0,1.0023432,5.5524031262785485,2102532009185045248,1.0279175,Kepler
144113,19.64,0.8041897,3.5834023166099485,2102531047112354816,1.0366039,Kepler
144114,27.8,1.1404943,5.948441629127213,2102530978392882944,0.92658263,Kepler
144115,13.88,0.97124004,5.569051884395803,2102533005617529600,0.9989147,Kepler
144116,6.4,0.6571741,3.9523805111717127,2102520326874039168,1.0293591,Kepler
144117,15.97,1.0047207,5.643746125085594,2102523213092192640,1.0362248,Kepler
144118,28.18,0.9975929,5.472410516906272,2102522354098729088,1.0279346,Kepler
144119,6.19,0.70696163,2.6156371891709593,2102522354098729600,1.1059164,Kepler
144120,9.88,0.72918415,3.493302816507917,2102522177998870528,0.97367066,Kepler
144121,3.56,0.6544237,2.829310066644849,2102523728488299392,1.0565896,Kepler
144122,14.62,0.7700367,2.7233842728774817,2102523689827352320,0.9967453,Kepler
144123,32.83,1.1356993,5.9888040152739475,2102335368403871872,1.0733027,Kepler
144124,14.57,0.8124132,4.4182409589366145,2102710439307388416,1.0214711,Kepler
144125,19.78,0.8451519,4.874661027503802,2102707553089376128,0.963737,Kepler
144126,34.7,0.91673946,4.745999057639045,2102707793607568256,0.9435365,Kepler
144127,7.24,1.0438242,5.806063453919384,2102707896687912192,0.9864041,Kepler
144128,40.17,1.1469917,5.90957916411293,2102706900254379520,1.0107222,Kepler
144129,21.47,0.9022379,5.071491206061248,2102708240284201344,1.0190246,Kepler
144130,7.76,1.0183487,5.669729220211181,2102696661052409088,1.0532029,Kepler
144131,20.18,1.0163851,4.647768083267406,2102697004649809024,1.067624,Kepler
144132,9.11,1.0706816,5.002104024452764,2102701746293762944,1.0081692,Kepler
144133,11.75,0.9452791,5.47152346859068,2102699512910864000,1.0150688,Kepler
144134,8.92,0.66827965,3.418354521883412,2102675323655148544,0.98214346,Kepler
144135,8.97,0.73647213,4.093765000327693,2101971876731880448,1.0523233,Kepler
144136,0.58,1.1623058,3.2754400266003447,2101971670573463424,0.9601432,Kepler
144137,19.28,0.87302685,3.329071159208244,2101968784354661376,0.9965956,Kepler
144138,57.96,0.9875126,3.409140648796974,2101969952585839744,0.9690868,Kepler
144139,49.76,1.0614452,2.1643308723790753,2101969952585843072,1.0783607,Kepler
144140,6.51,0.7078018,3.9044139467329817,2101957583080007040,0.9638851,Kepler
144141,3.19,0.7434616,4.238557967924077,2101958132835844352,1.041638,Kepler
144142,15.41,0.79695797,4.289416455898248,2101958098476103680,0.9860486,Kepler
144143,7.49,0.71711636,3.902740011580587,2101959885182545920,1.0138723,Kepler
144144,23.7,0.9694519,5.333746227369705,2101960503657857024,1.008734,Kepler
144145,12.25,0.83212185,4.701870835282449,2101959365486197248,0.94241095,Kepler
144146,16.42,0.8216028,4.658562789075749,2101960984694218112,1.0091032,Kepler
144147,28.79,0.8717222,3.864584816551336,2125791799715513984,1.0790912,Kepler
144148,21.04,0.88551235,4.993774871342495,2125788913497503360,1.0664034,Kepler
144149,20.18,0.7930527,3.489757057404267,2125788535540377216,1.091102,Kepler
144150,15.62,0.8636751,5.002855661586784,2125788913497505536,0.9543074,Kepler
144151,89.69,1.0766201,3.2629813099665217,2125788295022205952,1.0131247,Kepler
144152,1.71,0.6658411,3.386149866998098,2125788707339073664,0.9405986,Kepler
144153,18.86,1.0793686,5.700188426763582,2125790322246810368,1.0014514,Kepler
144154,13.88,0.83705425,4.614374601481401,2125787676546944768,1.1011206,Kepler
144155,10.17,0.7976179,3.0325124336208464,2125789806850759424,1.0584176,Kepler
144156,23.99,0.8249521,3.322987400675114,2125777673560555264,0.96338713,Kepler
144157,23.21,0.9924936,5.4897032622921245,2125782694384192256,0.99141264,Kepler
144158,19.14,0.80977917,3.757621207781046,2125783244140833408,1.0784776,Kepler
144159,15.75,0.89771557,5.119455250597824,2125734109714331264,1.0368824,Kepler
144160,9.69,0.92067146,3.289061376340152,2125756684062477952,0.9891709,Kepler
144161,18.47,0.87309456,4.322944044184162,2125733010202717184,1.0129672,Kepler
144162,16.97,0.89774513,4.969208669885726,2125756787141737472,1.0273069,Kepler
144163,12.68,0.84354305,4.7364588802266,2125742111233741824,1.044561,Kepler
144164,25.23,0.9211836,5.1384995890109995,2125742115533556352,0.9951015,Kepler
144165,25.58,1.0530243,5.79723683846823,2125741771936222208,1.1315384,Kepler
144166,20.93,0.91359997,5.224405235631247,2125747441293108736,1.0140407,Kepler
144167,19.66,0.90962505,4.919033401798341,2125745036111469952,1.1094525,Kepler
144168,1.98,0.7202625,1.3996044185453531,2077707300074197632,0.91892767,Kepler
144169,11.04,0.85299873,4.728138605642492,2077707201297365248,1.0511802,Kepler
144170,2.02,0.68822384,2.992611496720432,2077797670487582592,0.8676166,Kepler
144171,11.57,0.85370636,3.346077305993539,2077797292530458880,1.186291,Kepler
144172,26.46,0.837903,3.958697666231636,2077798873079160064,1.0645621,Kepler
144173,2.46,0.8214474,2.3506179718132234,2077798804358961280,0.98853666,Kepler
144174,25.4,0.91735077,4.828480963483539,2077798220243443200,0.9948516,Kepler
144175,16.63,0.85119915,4.460711140638804,2077785988176580352,0.9900041,Kepler
144176,15.06,0.898798,2.962017246994195,2077788668235511424,1.0348295,Kepler
144177,8.54,0.8055916,4.541127930809253,2077790008265344896,0.9643275,Kepler
144178,11.99,0.80959034,4.431366175600072,2077787568723895296,1.2471896,Kepler
144179,19.4,0.8780861,4.9863656676953365,2077789217991384960,1.04206,Kepler
144180,28.78,0.8827009,4.1525192445292,2077789527229066752,0.988636,Kepler
144181,28.99,0.886858,4.1630772130646925,2077765406692880896,0.95902026,Kepler
144182,19.54,0.9654455,3.877792394675703,2077761077365881088,1.2144512,Kepler
144183,21.21,0.9793558,3.7966190310973857,2077750322767892224,1.0319415,Kepler
144184,17.56,0.8339586,4.597461680646774,2077750047889989760,1.3701354,Kepler
144185,2.68,0.6749191,3.800596044969041,2077756163923460480,0.95398515,Kepler
144186,32.81,0.89343643,5.071398785967975,2077756610600090496,0.9827295,Kepler
144187,3.67,0.81856346,2.881155313502415,2077753376482171392,0.9407362,Kepler
144188,13.32,0.9014902,5.118277197801266,2077754342857431296,0.95117503,Kepler
144189,15.62,0.9293537,5.275382416789453,2077565501738079104,0.9302712,Kepler
144190,27.1,0.9421005,4.279714219466191,2077906556499175808,1.0799783,Kepler
144191,26.28,0.86931705,2.630040286082682,2077906556499175680,1.0680166,Kepler
144192,5.16,0.7681074,3.1671256228328417,2077905834944673536,0.97141194,Kepler
144193,3.04,0.6846018,3.7345286701425575,2077905865004374144,1.0831552,Kepler
144194,31.06,0.9995804,5.3793695418370575,2077903017446172160,0.9309264,Kepler
144195,8.21,0.75096416,3.378676173733224,2077892189824210304,1.0416511,Kepler
144196,16.22,0.7758808,2.943345475163264,2077891403854700672,0.9854361,Kepler
144197,40.7,1.0965624,5.622937794062931,2077896798333728640,1.0564066,Kepler
144198,12.07,0.72375774,3.0689036092601576,2077893839091208064,1.0003142,Kepler
144199,17.94,0.9372835,5.19818499440049,2077894186993650432,1.076537,Kepler
144200,2.29,0.7075405,4.162050173557979,2077895698822224896,0.9189951,Kepler
144201,11.82,0.7919369,3.5091242418279247,2077143770311381760,1.0158607,Kepler
144202,18.19,0.8215027,4.574168832671912,2077238324007955968,0.99520165,Kepler
144203,4.6,0.7519293,3.2808140482515267,2077234033342262784,1.0235525,Kepler
144204,6.71,0.7561617,4.1107137748538545,2077234411299427712,0.9841561,Kepler
144205,23.98,1.0291224,3.328114878325815,2077235235933205120,0.9580958,Kepler
144206,4.7,0.7378597,3.499040105737542,2077234995415057152,0.9467015,Kepler
144207,18.05,0.74386406,4.421316288353747,2077223102638488448,0.95702887,Kepler
144208,10.93,0.6991329,3.389316358410115,2077229527909557888,1.2197624,Kepler
144209,18.35,0.8977909,4.7993905295879,2077222316671647360,0.9680365,Kepler
144210,4.13,0.6859598,3.946986672572928,2077179023400041600,0.9690661,Kepler
144211,30.83,0.9419365,4.133123371599908,2077179195198742912,0.9603558,Kepler
144212,18.23,1.0421467,3.5868576250016293,2077226542919613184,1.179614,Kepler
144213,3.97,0.7002678,3.4002776453844454,2077202899112324736,0.8635089,Kepler
144214,36.81,0.8992624,4.36713125478351,2077178370565046144,0.91867495,Kepler
144215,10.12,0.8455334,3.0415746800476846,2077198741583988608,0.953726,Kepler
144216,1.83,0.7448511,3.935434242804261,2077202353662964864,1.0086713,Kepler
144217,21.07,1.144742,2.899869355911086,2077202353662965248,1.1584074,Kepler
144218,15.19,0.88550377,3.401546705294189,2077199467444954880,1.0629429,Kepler
144219,24.21,0.939414,4.611888828185618,2077187991292110208,0.9333351,Kepler
144220,18.77,0.72327995,2.440295900080791,2077190667045464960,1.0352637,Kepler
144221,14.79,0.82695866,4.344473782208741,2077191908302428672,1.0360066,Kepler
144222,2.93,0.620944,3.354420843006027,2077189365681786752,0.9659368,Kepler
144223,20.48,0.90004826,4.902380853178686,2077191186747932672,1.0839927,Kepler
144224,18.86,0.98846436,5.19346086024791,2077191427266119808,0.91107666,Kepler
144225,18.38,0.75693035,3.264887716066591,2078457480547346304,0.89477104,Kepler
144226,2.04,0.7011986,2.4178387129475745,2075454297668014976,0.87264425,Kepler
144227,18.09,0.926981,5.146340562476897,2116797932035526144,0.9612477,Kepler
144228,32.37,0.9710455,5.3347731854971805,2116753848491004672,1.0063391,Kepler
144229,3.99,0.6338377,3.516024958791574,2116753401814395904,1.0168904,Kepler
144230,10.17,0.67400265,3.3434877904540556,2116737974292156800,0.97570944,Kepler
144231,30.0,0.9545698,5.1640480283105,2116832944608745472,1.0909743,Kepler
144232,18.33,0.835063,4.64755477691385,2104820848795027200,0.98560184,Kepler
144233,19.95,0.8446884,4.656694500476293,2104826552511641856,1.0414922,Kepler
144234,2.15,0.69587135,2.7877719339497737,2104825899676594432,1.2795341,Kepler
144235,28.76,0.95905685,5.429224975002029,2104814560962958336,0.9827669,Kepler
144236,21.14,0.6694803,2.7821444412004297,2104815999773634432,1.2824932,Kepler
144237,17.09,0.859828,2.585083224296847,2104812258860525440,0.9671316,Kepler
144238,16.64,1.0150805,5.763351833441245,2104786282898124800,0.94386214,Kepler
144239,13.98,0.7488527,4.267807287338803,2104785458264845056,0.9823978,Kepler
144240,7.82,0.9073553,5.203614265138933,2104779307871263744,1.0372027,Kepler
144241,4.19,0.6638937,3.5891578148869208,2104964541221405696,0.9626367,Kepler
144242,18.99,0.85697174,4.690838570120661,2104962170399470208,0.9266066,Kepler
144243,9.04,1.1757622,6.056473234456988,2104961826801687808,0.97813123,Kepler
