,source_id,in_training_sample,mh_xgboost,teff_xgboost,logg_xgboost,Unnamed: 0.1,Unnamed: 0,Prot,bp_rp,abs_G,ruwe,survey
0,2049137594251630080,False,0.182,4855.7,4.538,21487,158092,24.274,1.2664251,6.263861732494618,1.041997,Kepler
1,2050190548423109248,False,-0.107,5341.6,3.55,4,136609,10.98,1.0284443,2.577626042862633,1.0052588,Kepler
2,2050232256840088960,False,0.031,5877.2,3.649,1,136606,5.78,0.87486744,1.841301834006547,0.9240205,Kepler
3,2050237380747974016,False,0.052,5451.6,4.501,2,136607,21.19,0.92584324,5.158104386306057,1.0115082,Kepler
4,2050241710075252352,False,-0.024,5580.6,4.472,14,136619,6.52,0.8862448,5.050135379557474,0.9891382,Kepler
5,2050245901963299328,False,0.31,4938.6,4.533,21300,157905,21.216,1.1589947,5.953191824373793,0.9844007,Kepler
6,2050254457537860608,False,0.248,5566.0,4.426,19,136624,18.34,0.90043736,4.8182758709324585,0.9714061,Kepler
7,2050257652993785600,False,0.178,5114.4,3.606,21,136626,107.24,1.1681576,3.3621980893432486,0.97143155,Kepler
8,2051006764005686144,False,0.033,4947.9,4.561,21304,157909,35.564,1.1617136,6.093144351227927,1.0043353,Kepler
9,2051010921534018304,False,0.026,5834.4,4.258,21308,157913,0.585,0.88456154,4.169054731950467,1.0259674,Kepler
10,2051011299491171712,False,-0.18,5783.9,3.662,48,136653,8.56,0.9155445,2.3628207506608376,1.0340947,Kepler
11,2051011540009372288,False,-0.137,4554.8,4.599,19526,156131,34.717,1.4780807,7.103676436327017,1.0019255,Kepler
12,2051014804184830080,False,-0.068,4610.0,4.603,19529,156134,20.449,1.3876114,6.8984989873986144,1.0224776,Kepler
13,2051016419092259584,False,-0.126,4269.9,4.592,19528,156133,12.315,1.6416712,6.818015027576475,1.0207535,Kepler
14,2051016797049427968,False,-0.043,4889.3,4.589,21309,157914,9.726,1.2107439,6.389951013615352,0.99421716,Kepler
15,2051017827841550464,False,0.12,5792.4,4.02,66,136671,5.56,0.95921135,3.718975969071039,0.98980296,Kepler
16,2051018205798742656,False,0.135,5749.1,4.314,70,136675,14.0,0.95635605,4.409509756731465,1.0121162,Kepler
17,2051022599545802496,True,0.188,5783.1,3.872,21307,157912,22.514,0.9040117,2.9465906825848336,0.86847615,Kepler
18,2051023016161911680,False,-0.03,6058.1,4.324,46,136651,1.86,0.7209406,4.168263447294379,1.0150937,Kepler
19,2051023359759323136,False,0.019,5632.3,4.016,47,136652,18.21,0.97258854,3.6755857457945087,1.0329564,Kepler
20,2051027208049976320,True,0.192,4983.8,4.545,21311,157916,29.251,1.1260462,5.906115020701128,0.926971,Kepler
21,2051029956829203200,False,-0.061,6103.0,4.3,65,136670,7.11,0.69687366,4.033144709664448,0.9895641,Kepler
22,2051031017680073984,False,0.136,5218.2,4.53,109,136714,22.42,1.0533648,5.631101829232545,1.0875618,Kepler
23,2051031709175938688,False,0.027,5347.6,4.529,112,136717,14.59,1.0067263,5.568309964102484,1.0466875,Kepler
24,2051031709175944192,False,-0.096,5190.3,4.505,113,136718,14.29,1.0247946,5.552704097800152,1.268142,Kepler
25,2051032636889002880,True,0.25,5335.2,3.582,21313,157918,40.123,1.0930595,2.750069808216921,0.9936885,Kepler
26,2051032705608343168,False,0.186,6164.7,3.941,110,136715,5.06,0.8323221,2.584585160063881,1.0463955,Kepler
27,2051032946126550144,False,0.207,4410.8,4.58,19534,156139,31.319,1.5743647,7.0915129896047695,0.98115945,Kepler
28,2051034457955133824,False,0.023,6066.6,3.998,107,136712,14.42,0.7239561,2.7755769005810347,0.8711282,Kepler
29,2051036897496570880,False,-0.077,5524.5,4.442,155,136760,17.57,0.9414568,5.2100937121760715,1.1966987,Kepler
30,2051037275453705600,False,0.02,5674.6,4.247,156,136761,11.69,0.8659649,4.100625923238878,0.97609675,Kepler
31,2051076892233181440,True,0.074,6098.7,4.156,104,136709,7.18,0.7093258,3.296845926874884,1.0095952,Kepler
32,2051081290279704448,False,-0.273,5575.6,4.462,151,136756,18.45,0.87785625,5.050140008092672,1.0734192,Kepler
33,2051084210857809536,False,-0.103,5992.2,4.286,192,136797,4.88,0.77482796,3.993999711955146,1.2627598,Kepler
34,2051085619607113600,True,0.107,4419.3,4.57,19539,156144,21.665,1.5794582,7.137031893665714,1.0148023,Kepler
35,2051094175181542272,False,-0.315,5831.4,4.396,189,136794,12.34,0.78734493,4.569494509832831,1.0108345,Kepler
36,2051094862376832640,False,-0.104,5911.1,4.3,234,136839,2.36,0.8250675,4.272756600962007,1.0229768,Kepler
37,2051098435789124736,False,-0.012,5699.8,4.458,233,136838,12.0,0.822114,4.816848246467536,0.8608674,Kepler
38,2051101287647613056,False,0.193,5810.9,4.357,236,136841,15.19,1.0260267,4.679975876385379,0.9532466,Kepler
39,2051103108713923968,False,0.03,4982.4,4.575,21349,157954,13.296,1.1328716,6.082290216543445,0.9922697,Kepler
40,2051104276944815744,False,0.023,5811.6,4.376,287,136892,11.37,0.7842798,4.496540640878607,0.98897606,Kepler
41,2051105307736986496,False,0.02,5695.8,4.469,286,136891,14.49,0.8756809,4.991384018451841,0.9995592,Kepler
42,2051106338529274240,False,-0.218,6108.6,3.543,289,136894,2.94,0.72439575,1.973854323067128,0.92976725,Kepler
43,2051292980625569792,False,0.186,5581.8,4.634,21348,157953,23.879,1.238822,6.218499256569249,1.089569,Kepler
44,2051297206873964928,False,-0.189,4296.2,4.613,19558,156163,38.828,1.5962019,7.384389614859195,1.0499029,Kepler
45,2051301536201015168,False,-0.171,5453.9,3.805,539,137144,49.08,1.1196213,3.3962616100663325,0.9883066,Kepler
46,2051305934247185408,False,0.107,6084.4,4.305,446,137051,1.14,0.75239754,3.910565601050143,0.9343724,Kepler
47,2051310504092443520,False,-0.084,6319.0,4.259,447,137052,3.51,0.7719202,3.9020343850211248,1.0233226,Kepler
48,2051314592901555584,False,-0.15,4528.3,4.59,19573,156178,34.277,1.4538326,6.29620088235048,1.0983405,Kepler
49,2051318544271551744,False,0.106,6255.9,4.197,726,137331,4.7,0.72182846,3.4052570991455173,0.9490866,Kepler
50,2051361803183234176,True,-0.05,3833.5,4.647,19577,156182,13.318,2.042036,8.528246246375417,0.9605057,Kepler
51,2051362902694854272,False,0.116,5557.8,4.46,724,137329,21.19,0.8988733,5.010918225723337,0.99037915,Kepler
52,2051366029431306624,False,-0.06,5561.0,4.469,728,137333,15.08,0.94295406,5.249571748501497,1.054077,Kepler
53,2051367781777776256,False,-0.298,5894.5,3.664,725,137330,1.67,0.79209995,2.1332431276079067,0.98857313,Kepler
54,2051370702355713920,False,-0.012,5219.4,4.547,846,137451,19.25,1.0281115,5.6168972500698064,0.96269226,Kepler
55,2051371492629688192,False,0.048,5743.1,4.359,960,137565,17.47,0.9042835,4.791466282848692,0.9624966,Kepler
56,2051381078996539008,False,-0.367,5793.4,4.456,842,137447,19.09,0.8044882,4.8324080971446435,1.0743494,Kepler
57,2051385030366607360,False,0.074,5705.0,3.739,21440,158045,1.823,0.851305,1.8296153782561877,1.3015989,Kepler
58,2051635066185382656,False,0.068,5023.9,4.539,21329,157934,16.488,1.1303082,5.220312093118157,1.0098996,Kepler
59,2051657846692658176,False,0.09,5104.4,4.557,274,136879,10.32,1.112256,5.950998149340979,1.0066205,Kepler
60,2051658259009408896,False,0.107,5043.2,4.529,21330,157935,9.772,1.1210871,5.896325474669501,1.0645937,Kepler
61,2051659186722369664,False,-0.247,5694.9,4.479,220,136825,16.99,0.8253536,4.918265071361807,1.0295429,Kepler
62,2051660217514564992,False,-0.233,6225.7,3.267,21336,157941,3.386,0.7197771,1.3535901775339028,1.0138642,Kepler
63,2051660973428837760,False,0.129,4956.2,4.539,273,136878,31.06,1.1465683,5.991435411545838,0.9607663,Kepler
64,2051662961989408384,False,-0.148,5482.7,4.492,275,136880,21.52,0.9228773,5.192397337067625,0.9980912,Kepler
65,2051664508177693952,False,-0.003,5117.9,4.559,21343,157948,9.049,1.0981636,5.986134836352434,0.946765,Kepler
66,2051667325679376768,False,-0.029,6131.3,4.31,333,136938,1.73,0.68845654,3.99126537790746,1.0024236,Kepler
67,2051668429492123904,False,0.124,5037.4,4.533,332,136937,13.52,1.1066341,5.834499936029406,1.0003182,Kepler
68,2051695470602017280,True,-0.026,4195.6,4.611,19525,156130,31.496,1.7292471,7.568521592130903,0.9951931,Kepler
69,2051699937368191744,False,0.019,5068.0,4.549,21303,157908,27.257,1.0931597,5.866580417042588,0.9340822,Kepler
70,2051700762001969920,False,0.108,5257.8,4.512,41,136646,19.66,1.0073576,5.4153998897797475,0.9736227,Kepler
71,2051700796361622912,False,0.013,4845.7,4.574,21302,157907,10.002,1.2687721,6.457906011067209,0.9575617,Kepler
72,2051704021876984960,False,0.095,5078.0,4.487,38,136643,12.61,1.0900049,5.570382443809596,1.179327,Kepler
73,2051704232335480320,True,0.003,6178.8,4.004,39,136644,8.56,0.67837715,2.6596300207573194,0.9155678,Kepler
74,2051704953890021504,True,0.045,5668.8,4.464,40,136645,10.3,0.8365774,4.795827937321421,1.0560194,Kepler
75,2051712616112104704,False,0.173,6096.6,4.091,42,136647,5.68,0.78401375,3.2181635951695036,1.0256582,Kepler
76,2051719247542076672,False,0.07,5555.2,4.164,94,136699,9.56,0.96967316,4.169850580076089,0.97127473,Kepler
77,2051723057169052544,False,-0.051,5066.3,4.509,91,136696,10.61,1.0433769,5.066190120950544,0.8946084,Kepler
78,2051724092264677248,False,0.312,4796.4,4.566,21306,157911,32.071,1.2978439,6.319344880821994,0.98627293,Kepler
79,2051726050769850880,False,0.076,5551.8,4.481,61,136666,22.24,0.9052887,5.032728242706625,0.94398516,Kepler
80,2051726669245244288,False,0.189,5812.2,4.17,62,136667,10.81,0.86434555,3.852892939026427,1.2164088,Kepler
81,2051727700037371264,False,0.03,5552.2,4.494,84,136689,9.3,0.8966789,5.145461253634844,0.9147943,Kepler
82,2051728077994513920,False,-0.202,5648.8,4.49,85,136690,19.36,0.84539795,5.053294545716767,0.9491475,Kepler
83,2051728211129762432,False,-0.006,5541.8,4.485,86,136691,8.56,0.9000788,5.088784141731026,1.037177,Kepler
84,2051728249793250048,False,-0.004,5180.0,4.54,87,136692,10.37,1.0353222,5.708553193515524,1.0082014,Kepler
85,2051729624182562304,True,0.058,5757.0,4.404,59,136664,15.84,0.81288815,4.624467583897832,0.82343805,Kepler
86,2051733472473635584,False,-0.177,5308.8,4.522,89,136694,22.74,0.96799755,5.535900106838371,1.0075026,Kepler
87,2051737286404500352,False,0.066,6342.1,4.032,130,136735,1.77,0.8207531,2.994321778411111,1.1542823,Kepler
88,2051738626434571776,False,0.144,5801.2,4.068,128,136733,6.53,0.91528034,3.8414228041619527,1.0034136,Kepler
89,2051740310061728384,False,0.131,6214.0,4.222,21323,157928,5.2,0.7773838,3.640776709041866,1.0025864,Kepler
90,2051744433230856192,False,-0.035,5849.4,4.409,23,136628,13.15,0.7933092,4.675560953838906,1.0291814,Kepler
91,2051748590759138944,False,-0.116,5288.3,4.487,33,136638,12.1,0.9625349,4.817750156298207,1.1179557,Kepler
92,2051748728198135040,True,0.073,4612.6,4.59,19527,156132,22.189,1.3945789,6.798350200308395,0.9532927,Kepler
93,2051749793349996160,False,0.171,5500.0,4.473,32,136637,26.08,0.913682,5.0523754440118385,1.0109978,Kepler
94,2051753504201995392,False,-0.185,4385.5,4.551,19532,156137,10.653,1.4845018,6.821349933275101,1.1526469,Kepler
95,2051757180693942400,False,0.175,5700.3,4.36,78,136683,16.17,0.8730831,4.5692656012972925,1.0062709,Kepler
96,2051757283773164544,False,0.172,3956.6,4.622,19531,156136,29.62,1.99541,8.07925496334703,1.057085,Kepler
97,2051758452004263936,False,-0.505,5830.0,4.156,76,136681,1.43,0.76441765,3.897778431349783,0.98007905,Kepler
98,2051762472093410176,False,0.204,5565.0,4.363,54,136659,26.26,0.8910217,4.633963037470883,1.0703119,Kepler
99,2051762643892077952,False,-0.004,4032.9,4.651,19530,156135,0.374,1.8161583,7.929670096178992,1.0444661,Kepler
100,2051763709044322944,False,0.165,4665.2,4.563,21310,157915,33.064,1.3469486,6.609073984751845,1.0367793,Kepler
101,2051764052641296512,False,-0.021,5887.6,4.331,53,136658,3.93,0.9366226,4.613906953260715,1.0095832,Kepler
102,2051770615351672064,False,0.406,5609.6,4.156,119,136724,23.03,0.87120533,4.097523830030299,0.91757137,Kepler
103,2051771955381705216,True,-0.054,4877.2,4.581,21321,157926,10.267,1.2040281,6.341437463895755,0.96361834,Kepler
104,2051773501569851648,False,-0.153,5254.5,4.496,116,136721,9.56,0.9855776,4.987020399397977,1.3263624,Kepler
105,2051773845167236352,False,-0.195,6362.1,3.705,21315,157920,0.859,0.7592983,2.6927016223246163,1.1259701,Kepler
106,2051776868824499328,False,0.025,6263.7,4.29,80,136685,4.64,0.7387285,3.930894990583134,0.9250712,Kepler
107,2051780648395826048,False,-0.186,5438.3,4.505,172,136777,18.83,0.9192934,4.6463754884065995,1.064684,Kepler
108,2051781610468412672,False,-0.289,6040.6,3.993,126,136731,10.97,0.9774809,3.193429611078015,1.034099,Kepler
109,2051782568241032320,False,0.096,6225.6,4.151,123,136728,20.36,0.77398777,3.0008869682831474,1.1161418,Kepler
110,2051783568973541504,False,-0.077,4648.5,4.554,21316,157921,26.308,1.3394632,6.27970493797126,1.229765,Kepler
111,2051786661350061952,False,0.017,6031.7,4.367,173,136778,10.23,0.8905897,4.54985259985326,0.9911218,Kepler
112,2051788344977309952,False,-0.082,5417.4,4.524,206,136811,8.43,0.9555416,5.4360976252966395,0.9131557,Kepler
113,2051790887598165504,False,-0.216,5905.5,3.883,205,136810,3.52,0.9452076,3.2855177130155973,1.003923,Kepler
114,2051793979974688000,False,0.123,5374.6,4.501,254,136859,20.21,1.0401897,5.451230804277529,1.0635302,Kepler
115,2051802672988354432,False,0.078,5699.2,4.317,251,136856,4.21,0.9031563,4.487727451419021,1.3721815,Kepler
116,2051804700213114240,False,-0.009,6203.3,4.267,253,136858,3.71,0.75107574,3.837152646238101,0.9589224,Kepler
117,2051804936435458688,True,0.047,5838.3,4.359,317,136922,13.62,0.7710533,4.462297677304036,0.9970507,Kepler
118,2051805348746011008,False,0.013,5490.7,3.578,21341,157946,37.48,0.96464443,2.257693569349751,0.8980736,Kepler
119,2051809476216611712,False,-0.381,5800.0,4.242,315,136920,13.31,0.8240719,3.909994565847642,0.96296805,Kepler
120,2051811159843850112,False,0.253,4667.1,4.561,19552,156157,31.136,1.3843603,6.630011148226384,1.0369921,Kepler
121,2051811606520489728,False,-0.211,5251.5,4.558,397,137002,22.39,1.00488,5.74704256271472,1.0444578,Kepler
122,2051818306666701184,False,0.18,5938.1,4.127,176,136781,10.9,0.8184347,3.470772587286902,1.035668,Kepler
123,2051821570842126080,False,0.183,4587.2,4.589,19538,156143,21.537,1.4631319,6.863266608951914,0.95169085,Kepler
124,2051821777000474496,False,-0.173,6152.0,4.25,180,136785,2.64,0.75075626,3.8991060724668856,0.9523719,Kepler
125,2051822017518632448,False,-0.072,6324.2,4.241,178,136783,1.14,0.6223202,3.5637449191847477,0.89459366,Kepler
126,2051824491420004352,False,-0.169,5984.5,4.336,218,136823,10.3,0.8389921,4.5113006083144676,1.0352356,Kepler
127,2051826140687236352,False,0.017,5799.4,3.938,213,136818,9.76,0.8410244,2.860807647035461,0.9772559,Kepler
128,2051829301783411200,False,0.016,5009.2,4.548,260,136865,10.91,1.1709166,5.4078260085700265,1.0075707,Kepler
129,2051830332575103360,False,0.152,4941.4,4.534,21324,157929,29.61,1.1673384,6.034428390225315,1.0000368,Kepler
130,2051830500070899712,True,0.013,6080.4,3.871,21325,157930,4.268,0.76775837,2.5631883659891557,0.93834925,Kepler
131,2051833253152992384,False,-0.014,5261.5,4.525,211,136816,19.66,1.0170889,5.622075962067283,1.0321786,Kepler
132,2051833287512751104,False,-0.286,6186.3,3.648,21335,157940,1.412,0.7154455,2.2019705941263545,1.0851176,Kepler
133,2051835005499426560,False,-0.13,4421.0,4.576,19540,156145,30.462,1.4836388,6.546171805988365,1.042674,Kepler
134,2051842049246285824,True,-0.091,5950.5,4.357,326,136931,13.27,0.7432766,4.4177942993387465,0.93093807,Kepler
135,2051845107262949760,False,0.022,6077.2,4.014,325,136930,11.73,0.78532505,3.115307085728448,0.9842959,Kepler
136,2051845416500689792,False,0.213,5867.6,4.161,407,137012,17.27,0.90003204,3.661180901339227,1.0329447,Kepler
137,2051847856042428160,False,-0.16,5343.2,4.548,267,136872,18.47,0.9800148,5.655828742243347,0.96070355,Kepler
138,2051851841772044416,False,0.114,5781.6,3.984,263,136868,15.53,0.95439625,3.1533887348042917,1.0362877,Kepler
139,2051861462499037824,False,0.117,5688.8,4.257,493,137098,14.1,0.9231291,4.038822299391105,1.0762113,Kepler
140,2051863627162644480,False,-0.032,5560.2,4.49,494,137099,11.37,0.9444418,5.205334502623604,0.9299988,Kepler
141,2051869193439946752,False,0.068,3993.0,4.648,19553,156158,17.539,1.9119911,7.97038191099497,1.0134343,Kepler
142,2051869296519117056,False,0.271,5720.0,4.341,408,137013,15.95,0.86540794,4.575624104552148,1.0220155,Kepler
143,2051869537037321600,False,-0.145,6208.8,4.002,485,137090,5.42,0.7833805,3.0542793503123065,0.97075623,Kepler
144,2051870808348062976,True,-0.066,4228.6,4.597,19561,156166,22.446,1.6919527,6.826195419865673,1.0851804,Kepler
145,2051871839139938688,False,-0.106,4934.1,4.545,21375,157980,16.183,1.1137352,4.975155200800586,1.1832982,Kepler
146,2051873213529761152,True,-0.367,5950.4,4.257,576,137181,4.1,0.7599869,3.9878535343092167,1.0095234,Kepler
147,2051875481272342016,False,-0.002,3673.2,4.652,19568,156173,38.698,2.3527632,9.189913996189638,1.0296085,Kepler
148,2051878470569766144,False,-0.084,4987.4,4.524,669,137274,7.45,1.1123037,5.265757516079734,1.1829091,Kepler
149,2051878676728255488,False,-0.026,5691.7,4.451,667,137272,9.04,0.8616085,4.857038400075231,1.0203309,Kepler
150,2051880841391744768,False,0.064,5656.7,4.476,670,137275,3.67,0.8718729,4.846070708764172,0.97167945,Kepler
151,2051880875751487488,False,-0.03,5914.2,4.336,21394,157999,9.158,0.781065,4.410219341106384,0.95538133,Kepler
152,2051882318860793472,False,0.048,4823.8,4.579,21334,157939,17.82,1.2635031,6.474304316117639,1.0210049,Kepler
153,2051884930200870656,False,-0.023,5992.6,4.333,320,136925,10.59,0.773901,4.360085439918874,0.9694914,Kepler
154,2051894550928019200,False,0.051,5680.6,4.449,479,137084,17.95,0.84166145,4.860492199676054,1.0442286,Kepler
155,2051896097116178816,False,0.062,4714.4,4.58,21373,157978,26.006,1.2853212,5.730586590509553,1.0767537,Kepler
156,2051899292571952384,False,0.025,5904.4,4.385,567,137172,14.37,0.8120756,4.609422322884734,1.0450554,Kepler
157,2051901457235099264,False,0.017,6108.5,3.492,21359,157964,19.789,0.7690048,1.3822591793900525,1.2565889,Kepler
158,2051904412172574976,False,-0.107,6359.1,4.24,398,137003,5.71,0.7087059,3.6778253401257697,0.9561108,Kepler
159,2051904927568716672,False,0.225,5605.2,3.797,472,137077,31.48,0.9736557,2.746525634531851,0.96337205,Kepler
160,2051905546043953024,False,0.144,5648.4,4.292,21370,157975,1.992,0.9494934,4.48955945570407,0.98520726,Kepler
161,2051905649123134464,False,-0.015,4957.8,4.549,21368,157973,24.149,1.1333799,5.331071410120021,0.9994843,Kepler
162,2051905717842640896,False,0.069,5624.9,4.322,468,137073,17.11,0.9612112,4.415241429602414,1.0255173,Kepler
163,2051905752202392064,False,0.025,5711.4,4.44,469,137074,13.6,0.8621359,4.8748388925034,0.98390627,Kepler
164,2051905992720970496,False,0.076,6292.8,4.137,21371,157976,1.001,0.7273054,3.3809254425081736,0.938858,Kepler
165,2051907332750495744,False,0.016,6056.2,4.273,563,137168,15.86,0.816165,3.874844041683232,1.0508225,Kepler
166,2051907641988082432,False,0.048,6059.5,3.884,471,137076,4.19,0.80513,2.615439583213867,0.9784271,Kepler
167,2051909806651712768,False,-0.073,4953.1,4.576,21385,157990,32.463,1.1348028,6.106755343723311,0.96082294,Kepler
168,2051912349272495744,False,0.108,5753.5,4.399,656,137261,18.19,0.82829285,4.6706321660365315,1.3056736,Kepler
169,2051913036467117952,False,0.102,5428.1,4.472,564,137169,21.96,0.9256735,5.147392739683561,0.97105,Kepler
170,2051914307777457152,False,-0.283,6123.8,3.146,21393,157998,1.302,0.720418,1.4856147811983735,1.0521649,Kepler
171,2051916575520400128,False,0.027,6224.2,3.977,651,137256,5.07,0.7092657,2.579219407412797,0.96703315,Kepler
172,2051917739450103168,False,0.021,5934.1,4.297,482,137087,3.75,0.7673149,4.302736321939065,1.095815,Kepler
173,2051921763841329664,False,0.065,5707.5,4.418,663,137268,8.66,0.83447266,4.684946301656328,0.9545828,Kepler
174,2051922004359342848,False,-0.014,5687.5,4.25,571,137176,19.5,0.94776726,4.311788056996615,1.0339899,Kepler
175,2051924615699582592,False,-0.013,5708.1,4.285,662,137267,20.18,1.0119505,4.470816457805899,0.9594285,Kepler
176,2051925298593656192,False,0.051,6233.0,4.064,775,137380,4.23,0.77019596,2.9463241960447544,0.9873161,Kepler
177,2051926402406048640,True,0.346,5917.8,4.15,664,137269,13.22,0.774807,3.41527135297844,0.81970894,Kepler
178,2051929181244480384,True,-0.1,5524.8,4.493,892,137497,12.1,0.8786068,5.024185196755054,0.9179657,Kepler
179,2051929254264442496,False,-0.029,5853.5,4.428,891,137496,7.92,0.8161907,4.685959178233,1.0270886,Kepler
180,2051931384568160256,True,-0.118,6060.9,3.365,21416,158021,1.978,0.7282238,1.6646536144766235,0.88757384,Kepler
181,2051934408225175936,False,-0.028,5517.4,4.46,1017,137622,7.0,0.9058981,5.122122344665923,0.98024285,Kepler
182,2051934751822576768,False,-0.085,4350.0,4.592,19601,156206,15.773,1.602458,7.399907167743308,0.9746227,Kepler
183,2051935610815765760,False,-0.066,5126.0,4.553,658,137263,11.67,1.0478802,5.777423824586254,1.0246971,Kepler
184,2051937397522499200,False,-0.085,5654.8,4.45,773,137378,12.17,0.87835884,4.967458308692592,1.088712,Kepler
185,2051938634473071488,False,0.066,5275.2,4.533,883,137488,9.3,1.0099773,5.611829554700652,1.0070853,Kepler
186,2051944819226046848,False,0.046,5576.0,4.422,1015,137620,16.28,0.8954811,4.939362833640853,0.96477723,Kepler
187,2051947945962285568,False,0.034,5318.6,4.498,1115,137720,21.51,0.9992304,5.383051985688553,1.0282279,Kepler
188,2051949148553080576,False,0.052,4728.2,4.582,1013,137618,33.75,1.3287783,6.606833525249506,1.0450648,Kepler
189,2052017558793780992,False,-0.222,5361.3,4.533,685,137290,20.04,0.97178364,5.642688579021339,1.0260859,Kepler
190,2052019757817152640,False,-0.177,6131.1,4.089,21386,157991,58.747,0.82719326,3.3756134711329224,1.0206454,Kepler
191,2052020101414539392,False,-0.045,6119.4,4.313,680,137285,2.53,0.7895632,4.24381059083645,0.960652,Kepler
192,2052021235285926912,False,0.066,5650.8,4.28,21395,158000,54.241,0.89451313,4.12482219181584,0.9811578,Kepler
193,2052029859580783872,False,-0.082,6380.3,4.167,339,136944,6.18,0.76738644,3.266990510918916,1.01333,Kepler
194,2052029962660001408,False,-0.101,5721.5,4.451,340,136945,6.21,0.84423923,4.821527809314086,0.9505316,Kepler
195,2052040614178776448,False,0.226,5851.0,4.339,336,136941,13.22,0.8469658,4.417189816565642,0.9498777,Kepler
196,2052042499660358400,True,0.182,4335.0,4.579,19554,156159,42.211,1.6130171,7.169241443731067,0.9558726,Kepler
197,2052043912713751936,False,0.132,6134.7,4.334,503,137108,3.0,0.8985796,4.113189359834315,1.1464543,Kepler
198,2052043981433263232,False,-0.208,5399.7,3.569,505,137110,18.19,1.0687189,2.473439246434909,1.0315547,Kepler
199,2052044221951413120,False,-0.05,6288.2,3.887,502,137107,1.92,0.76917744,2.417279590566519,1.0928161,Kepler
200,2052045287103192960,False,0.256,6175.4,4.058,416,137021,6.79,0.82572746,2.951874419582891,0.99808806,Kepler
201,2052047073809656832,False,0.055,5867.1,4.196,499,137104,5.92,0.8501196,4.0478853184066566,1.2826473,Kepler
202,2052047451766824448,False,-0.004,5254.7,4.525,500,137105,27.42,0.9984474,5.548268590889332,0.92071044,Kepler
203,2052047726644785792,True,0.103,5632.2,4.455,504,137109,13.6,0.85612774,4.845319840813108,0.92960125,Kepler
204,2052049680846104832,False,-0.016,6025.6,4.332,507,137112,2.94,0.7708216,4.245829630985693,1.0991178,Kepler
205,2052054083196424832,False,0.202,4436.7,4.596,19570,156175,25.844,1.5907822,7.189271990820888,0.9631272,Kepler
206,2052067380415967872,False,-0.123,6013.8,4.016,679,137284,5.45,0.87990856,3.450314826128505,0.9310799,Kepler
207,2052067827092586112,False,-0.102,5135.1,3.617,791,137396,92.85,1.1405764,3.38081379239814,0.9431089,Kepler
208,2052068651726318720,False,-0.219,5953.5,4.357,790,137395,8.85,0.8181629,4.55799503182174,1.0388205,Kepler
209,2052070369713335808,True,-0.132,4734.6,4.585,21405,158010,6.174,1.232523,6.448214962238538,0.82387,Kepler
210,2052070434133277696,False,0.034,6247.7,3.82,21422,158027,0.965,0.69942856,2.4938633178313108,0.94301194,Kepler
211,2052071022548475648,False,0.26,5627.6,4.273,902,137507,24.37,1.0546741,4.493769984831072,1.0228271,Kepler
212,2052073560865812096,False,-0.599,5855.0,4.04,21421,158026,48.121,0.7988138,3.622488177567579,1.0235285,Kepler
213,2052073633888470784,False,-0.169,6569.8,3.904,21420,158025,0.824,0.69966984,2.870729859078379,0.91174257,Kepler
214,2052074321083345152,True,-0.275,5122.3,4.572,1038,137643,24.71,1.0252619,5.9262054772365165,0.7822835,Kepler
215,2052084835163028864,False,-0.008,4128.6,4.616,19589,156194,18.572,1.7886009,7.71389041409083,1.0348196,Kepler
216,2052085453638387456,False,0.077,6203.4,3.912,1032,137637,2.18,0.7530861,2.2403169278406825,1.1100434,Kepler
217,2052086346991622912,False,-0.04,5688.0,3.622,1033,137638,7.86,0.99022007,2.3740110021079293,0.88886577,Kepler
218,2052087824460391936,False,-0.204,4871.3,4.563,1034,137639,31.06,1.1633635,6.230350810786483,1.010874,Kepler
219,2052090882477048192,False,-0.069,5392.4,4.54,1130,137735,7.4,0.9556818,5.53376008505267,0.99520135,Kepler
220,2052091432232942208,False,-0.073,5013.4,4.559,21453,158058,22.636,1.1162767,6.029048430789036,0.9144708,Kepler
221,2052092497384815872,False,-0.023,5616.0,3.702,1133,137738,37.97,1.0211811,2.7581739209852856,0.9946649,Kepler
222,2052092772262781440,False,0.21,4838.1,4.536,21454,158059,10.267,1.2189465,6.125684450142394,1.0425481,Kepler
223,2052101430915326976,False,-0.135,6065.5,4.313,800,137405,3.16,0.7363968,4.184405867154094,0.9716389,Kepler
224,2052108818259273600,False,-0.477,4848.2,4.407,918,137523,4.85,1.0347233,5.155423120732868,1.1135008,Kepler
225,2052108921338505728,False,0.009,5464.1,4.491,919,137524,16.88,0.92933846,5.176741815834847,0.9887355,Kepler
226,2052110192648801920,False,-0.056,4285.5,4.581,19602,156207,12.228,1.6444302,7.337880279598309,1.3238666,Kepler
227,2052110364447798912,False,-0.048,5938.6,4.238,1051,137656,12.51,0.8523636,3.889104726915223,1.0712271,Kepler
228,2052113285025079296,True,0.057,5276.0,4.513,799,137404,21.81,0.9861326,5.447267332752817,0.8799793,Kepler
229,2052113319384797056,False,0.0,5225.3,4.524,798,137403,17.0,1.0748434,5.85840270596346,0.93607455,Kepler
230,2052113594263044096,False,0.073,6048.4,4.263,796,137401,7.85,0.7468138,3.9942875549327006,1.377005,Kepler
231,2052113937860117120,False,-0.11,5550.8,4.488,797,137402,15.86,0.91248703,5.19162930043386,0.91145515,Kepler
